AccidentDate,State,Accident_Count
2019-01-27,WA,10
2019-01-27,WI,9
2019-01-27,WY,1
2019-01-28,AL,72
2019-01-28,AR,3
2019-01-28,AZ,79
2019-01-28,CA,447
2019-01-28,CO,118
2019-01-28,CT,11
2019-01-28,DC,2
2019-01-28,DE,2
2019-01-28,FL,201
2019-01-28,GA,91
2019-01-28,IA,20
2019-01-28,IL,113
2019-01-28,IN,39
2019-01-28,KS,1
2019-01-28,KY,25
2019-01-28,LA,62
2019-01-28,MA,25
2019-01-28,MD,30
2019-01-28,MI,108
2019-01-28,MN,142
2019-01-28,MO,12
2019-01-28,MS,7
2019-01-28,NC,181
2019-01-28,NE,10
2019-01-28,NH,11
2019-01-28,NJ,31
2019-01-28,NM,8
2019-01-28,NV,7
2019-01-28,NY,126
2019-01-28,OH,47
2019-01-28,OK,73
2019-01-28,OR,66
2019-01-28,PA,68
2019-01-28,RI,9
2019-01-28,SC,187
2019-01-28,TN,100
2019-01-28,TX,314
2019-01-28,UT,45
2019-01-28,VA,108
2019-01-28,VT,1
2019-01-28,WA,46
2019-01-28,WI,79
2019-01-29,AL,31
2019-01-29,AR,1
2019-01-29,AZ,94
2019-01-29,CA,398
2019-01-29,CO,71
2019-01-29,CT,6
2019-01-29,DC,2
2019-01-29,DE,2
2019-01-29,FL,181
2019-01-29,GA,58
2019-01-29,IA,15
2019-01-29,ID,3
2019-01-29,IL,106
2019-01-29,IN,28
2019-01-29,KS,6
2019-01-29,KY,17
2019-01-29,LA,67
2019-01-29,MA,38
2019-01-29,MD,24
2019-01-29,ME,1
2019-01-29,MI,210
2019-01-29,MN,235
2019-01-29,MO,22
2019-01-29,MS,7
2019-01-29,MT,10
2019-01-29,NC,190
2019-01-29,NE,20
2019-01-29,NH,10
2019-01-29,NJ,41
2019-01-29,NM,6
2019-01-29,NV,9
2019-01-29,NY,152
2019-01-29,OH,38
2019-01-29,OK,88
2019-01-29,OR,97
2019-01-29,PA,93
2019-01-29,RI,15
2019-01-29,SC,177
2019-01-29,TN,80
2019-01-29,TX,294
2019-01-29,UT,89
2019-01-29,VA,115
2019-01-29,VT,1
2019-01-29,WA,57
2019-01-29,WI,84
2019-01-29,WV,3
2019-01-29,WY,1
2019-01-30,AL,58
2019-01-30,AR,1
2019-01-30,AZ,87
2019-01-30,CA,446
2019-01-30,CO,70
2019-01-30,CT,11
2019-01-30,DC,1
2019-01-30,DE,13
2019-01-30,FL,133
2019-01-30,GA,71
2019-01-30,IA,8
2019-01-30,ID,5
2019-01-30,IL,50
2019-01-30,IN,31
2019-01-30,KY,48
2019-01-30,LA,63
2019-01-30,MA,70
2019-01-30,MD,26
2019-01-30,ME,1
2019-01-30,MI,105
2019-01-30,MN,98
2019-01-30,MO,27
2019-01-30,MS,8
2019-01-30,NC,150
2019-01-30,NE,17
2019-01-30,NH,22
2019-01-30,NJ,55
2019-01-30,NM,6
2019-01-30,NV,9
2019-01-30,NY,140
2019-01-30,OH,49
2019-01-30,OK,86
2019-01-30,OR,104
2019-01-30,PA,100
2019-01-30,RI,7
2019-01-30,SC,166
2019-01-30,TN,98
2019-01-30,TX,236
2019-01-30,UT,50
2019-01-30,VA,119
2019-01-30,VT,1
2019-01-30,WA,43
2019-01-30,WI,28
2019-01-30,WV,2
2019-01-31,AL,79
2019-01-31,AR,5
2019-01-31,AZ,80
2019-01-31,CA,639
2019-01-31,CO,79
2019-01-31,CT,21
2019-01-31,DC,2
2019-01-31,DE,4
2019-01-31,FL,183
2019-01-31,GA,88
2019-01-31,IA,22
2019-01-31,ID,8
2019-01-31,IL,68
2019-01-31,IN,20
2019-01-31,KS,2
2019-01-31,KY,19
2019-01-31,LA,78
2019-01-31,MA,51
2019-01-31,MD,17
2019-01-31,ME,2
2019-01-31,MI,120
2019-01-31,MN,82
2019-01-31,MO,68
2019-01-31,MS,13
2019-01-31,MT,1
2019-01-31,NC,158
2019-01-31,NE,24
2019-01-31,NH,8
2019-01-31,NJ,47
2019-01-31,NM,8
2019-01-31,NV,13
2019-01-31,NY,173
2019-01-31,OH,37
2019-01-31,OK,87
2019-01-31,OR,133
2019-01-31,PA,75
2019-01-31,RI,8
2019-01-31,SC,144
2019-01-31,TN,79
2019-01-31,TX,285
2019-01-31,UT,73
2019-01-31,VA,71
2019-01-31,VT,1
2019-01-31,WA,53
2019-01-31,WI,46
2019-01-31,WV,4
2019-01-31,WY,1
2019-02-01,AL,89
2019-02-01,AR,13
2019-02-01,AZ,85
2019-02-01,CA,511
2019-02-01,CO,56
2019-02-01,CT,22
2019-02-01,DC,3
2019-02-01,DE,7
2019-02-01,FL,182
2019-02-01,GA,80
2019-02-01,IA,16
2019-02-01,ID,5
2019-02-01,IL,168
2019-02-01,IN,100
2019-02-01,KS,4
2019-02-01,KY,23
2019-02-01,LA,73
2019-02-01,MA,39
2019-02-01,MD,52
2019-02-01,ME,3
2019-02-01,MI,128
2019-02-01,MN,89
2019-02-01,MO,46
2019-02-01,MS,16
2019-02-01,MT,1
2019-02-01,NC,146
2019-02-01,NE,28
2019-02-01,NH,9
2019-02-01,NJ,51
2019-02-01,NM,8
2019-02-01,NV,12
2019-02-01,NY,194
2019-02-01,OH,106
2019-02-01,OK,77
2019-02-01,OR,120
2019-02-01,PA,150
2019-02-01,RI,7
2019-02-01,SC,189
2019-02-01,TN,60
2019-02-01,TX,334
2019-02-01,UT,56
2019-02-01,VA,100
2019-02-01,WA,46
2019-02-01,WI,47
2019-02-01,WV,20
2019-02-02,AL,5
2019-02-02,AR,1
2019-02-02,AZ,27
2019-02-02,CA,393
2019-02-02,CO,30
2019-02-02,CT,6
2019-02-02,FL,72
2019-02-02,GA,37
2019-02-02,IA,2
2019-02-02,ID,2
2019-02-02,IL,15
2019-02-02,IN,21
2019-02-02,KS,3
2019-02-02,KY,5
2019-02-02,LA,11
2019-02-02,MA,1
2019-02-02,MD,17
2019-02-02,MI,18
2019-02-02,MN,34
2019-02-02,MO,17
2019-02-02,NC,34
2019-02-02,NE,4
2019-02-02,NH,3
2019-02-02,NJ,18
2019-02-02,NM,1
2019-02-02,NV,1
2019-02-02,NY,49
2019-02-02,OH,6
2019-02-02,OK,1
2019-02-02,OR,80
2019-02-02,PA,29
2019-02-02,RI,4
2019-02-02,SC,33
2019-02-02,TN,12
2019-02-02,TX,55
2019-02-02,UT,25
2019-02-02,VA,35
2019-02-02,WA,17
2019-02-02,WI,13
2019-02-02,WV,1
2019-02-03,AL,16
2019-02-03,AZ,14
2019-02-03,CA,253
2019-02-03,CO,15
2019-02-03,CT,1
2019-02-03,FL,52
2019-02-03,GA,33
2019-02-03,IA,2
2019-02-03,ID,2
2019-02-03,IL,6
2019-02-03,IN,3
2019-02-03,KS,1
2019-02-03,KY,8
2019-02-03,LA,9
2019-02-03,MA,2
2019-02-03,MD,6
2019-02-03,ME,1
2019-02-03,MI,13
2019-02-03,MN,41
2019-02-03,MO,8
2019-02-03,MS,1
2019-02-03,MT,3
2019-02-03,NC,7
2019-02-03,NE,4
2019-02-03,NH,7
2019-02-03,NJ,9
2019-02-03,NM,1
2019-02-03,NV,7
2019-02-03,NY,38
2019-02-03,OH,1
2019-02-03,OK,3
2019-02-03,OR,92
2019-02-03,PA,26
2019-02-03,RI,3
2019-02-03,SC,7
2019-02-03,TN,11
2019-02-03,TX,42
2019-02-03,UT,22
2019-02-03,VA,7
2019-02-03,WA,22
2019-02-03,WI,8
2019-02-04,AL,99
2019-02-04,AR,2
2019-02-04,AZ,73
2019-02-04,CA,644
2019-02-04,CO,31
2019-02-04,CT,22
2019-02-04,DC,0
2019-02-04,DE,5
2019-02-04,FL,159
2019-02-04,GA,91
2019-02-04,IA,10
2019-02-04,ID,5
2019-02-04,IL,102
2019-02-04,IN,22
2019-02-04,KS,5
2019-02-04,KY,21
2019-02-04,LA,72
2019-02-04,MA,29
2019-02-04,MD,33
2019-02-04,ME,5
2019-02-04,MI,55
2019-02-04,MN,168
2019-02-04,MO,26
2019-02-04,MS,7
2019-02-04,MT,1
2019-02-04,NC,148
2019-02-04,ND,1
2019-02-04,NE,29
2019-02-04,NH,11
2019-02-04,NJ,39
2019-02-04,NM,8
2019-02-04,NV,37
2019-02-04,NY,166
2019-02-04,OH,49
2019-02-04,OK,77
2019-02-04,OR,286
2019-02-04,PA,75
2019-02-04,RI,17
2019-02-04,SC,183
2019-02-04,TN,89
2019-02-04,TX,286
2019-02-04,UT,48
2019-02-04,VA,98
2019-02-04,WA,157
2019-02-04,WI,31
2019-02-04,WV,1
2019-02-05,AL,75
2019-02-05,AR,6
2019-02-05,AZ,78
2019-02-05,CA,521
2019-02-05,CO,22
2019-02-05,CT,28
2019-02-05,DC,5
2019-02-05,DE,7
2019-02-05,FL,177
2019-02-05,GA,87
2019-02-05,IA,15
2019-02-05,ID,5
2019-02-05,IL,65
2019-02-05,IN,28
2019-02-05,KS,15
2019-02-05,KY,15
2019-02-05,LA,76
2019-02-05,MA,58
2019-02-05,MD,46
2019-02-05,ME,2
2019-02-05,MI,43
2019-02-05,MN,125
2019-02-05,MO,44
2019-02-05,MS,12
2019-02-05,MT,1
2019-02-05,NC,133
2019-02-05,NE,9
2019-02-05,NH,15
2019-02-05,NJ,41
2019-02-05,NM,2
2019-02-05,NV,23
2019-02-05,NY,148
2019-02-05,OH,34
2019-02-05,OK,91
2019-02-05,OR,291
2019-02-05,PA,80
2019-02-05,RI,15
2019-02-05,SC,157
2019-02-05,TN,88
2019-02-05,TX,245
2019-02-05,UT,171
2019-02-05,VA,86
2019-02-05,VT,1
2019-02-05,WA,79
2019-02-05,WI,28
2019-02-05,WV,2
2019-02-05,WY,1
2019-02-06,AL,80
2019-02-06,AR,4
2019-02-06,AZ,83
2019-02-06,CA,365
2019-02-06,CO,65
2019-02-06,CT,19
2019-02-06,DC,9
2019-02-06,DE,9
2019-02-06,FL,210
2019-02-06,GA,121
2019-02-06,IA,15
2019-02-06,ID,2
2019-02-06,IL,48
2019-02-06,IN,39
2019-02-06,KS,14
2019-02-06,KY,34
2019-02-06,LA,54
2019-02-06,MA,29
2019-02-06,MD,48
2019-02-06,ME,1
2019-02-06,MI,84
2019-02-06,MN,134
2019-02-06,MO,76
2019-02-06,MS,10
2019-02-06,MT,9
2019-02-06,NC,172
2019-02-06,NE,29
2019-02-06,NH,4
2019-02-06,NJ,44
2019-02-06,NM,14
2019-02-06,NV,6
2019-02-06,NY,172
2019-02-06,OH,45
2019-02-06,OK,89
2019-02-06,OR,144
2019-02-06,PA,79
2019-02-06,RI,8
2019-02-06,SC,154
2019-02-06,TN,104
2019-02-06,TX,300
2019-02-06,UT,254
2019-02-06,VA,102
2019-02-06,VT,1
2019-02-06,WA,53
2019-02-06,WI,37
2019-02-06,WV,8
2019-02-06,WY,1
2019-02-07,AL,57
2019-02-07,AR,3
2019-02-07,AZ,100
2019-02-07,CA,386
2019-02-07,CO,73
2019-02-07,CT,15
2019-02-07,DC,2
2019-02-07,DE,4
2019-02-07,FL,193
2019-02-07,GA,103
2019-02-07,IA,23
2019-02-07,ID,4
2019-02-07,IL,78
2019-02-07,IN,27
2019-02-07,KS,16
2019-02-07,KY,37
2019-02-07,LA,47
2019-02-07,MA,28
2019-02-07,MD,32
2019-02-07,ME,2
2019-02-07,MI,84
2019-02-07,MN,266
2019-02-07,MO,60
2019-02-07,MS,2
2019-02-07,NC,156
2019-02-07,ND,4
2019-02-07,NE,41
2019-02-07,NH,10
2019-02-07,NJ,54
2019-02-07,NM,7
2019-02-07,NV,13
2019-02-07,NY,196
2019-02-07,OH,53
2019-02-07,OK,98
2019-02-07,OR,120
2019-02-07,PA,61
2019-02-07,RI,9
2019-02-07,SC,155
2019-02-07,TN,111
2019-02-07,TX,270
2019-02-07,UT,105
2019-02-07,VA,125
2019-02-07,WA,76
2019-02-07,WI,53
2019-02-07,WV,6
2019-02-07,WY,3
2019-02-08,AL,58
2019-02-08,AR,6
2019-02-08,AZ,95
2019-02-08,CA,522
2019-02-08,CO,100
2019-02-08,CT,22
2019-02-08,DC,2
2019-02-08,DE,1
2019-02-08,FL,211
2019-02-08,GA,82
2019-02-08,IA,12
2019-02-08,ID,2
2019-02-08,IL,68
2019-02-08,IN,28
2019-02-08,KS,5
2019-02-08,KY,27
2019-02-08,LA,54
2019-02-08,MA,24
2019-02-08,MD,33
2019-02-08,ME,2
2019-02-08,MI,121
2019-02-08,MN,116
2019-02-08,MO,28
2019-02-08,MS,5
2019-02-08,MT,4
2019-02-08,NC,148
2019-02-08,NE,20
2019-02-08,NH,4
2019-02-08,NJ,60
2019-02-08,NM,19
2019-02-08,NV,6
2019-02-08,NY,176
2019-02-08,OH,37
2019-02-08,OK,100
2019-02-08,OR,129
2019-02-08,PA,48
2019-02-08,RI,11
2019-02-08,SC,155
2019-02-08,TN,96
2019-02-08,TX,207
2019-02-08,UT,44
2019-02-08,VA,92
2019-02-08,WA,34
2019-02-08,WI,42
2019-02-08,WV,2
2019-02-08,WY,1
2019-02-09,AL,9
2019-02-09,AR,3
2019-02-09,AZ,24
2019-02-09,CA,187
2019-02-09,CO,25
2019-02-09,CT,5
2019-02-09,DC,1
2019-02-09,DE,1
2019-02-09,FL,87
2019-02-09,GA,34
2019-02-09,IA,3
2019-02-09,IL,12
2019-02-09,IN,3
2019-02-09,KS,0
2019-02-09,KY,6
2019-02-09,LA,4
2019-02-09,MA,1
2019-02-09,MD,16
2019-02-09,MI,20
2019-02-09,MN,30
2019-02-09,MO,5
2019-02-09,MT,1
2019-02-09,NC,50
2019-02-09,NE,2
2019-02-09,NH,3
2019-02-09,NJ,18
2019-02-09,NM,5
2019-02-09,NV,5
2019-02-09,NY,36
2019-02-09,OH,2
2019-02-09,OK,1
2019-02-09,OR,315
2019-02-09,PA,31
2019-02-09,RI,4
2019-02-09,SC,23
2019-02-09,TN,8
2019-02-09,TX,64
2019-02-09,UT,39
2019-02-09,VA,16
2019-02-09,WA,46
2019-02-09,WI,7
2019-02-10,AL,6
2019-02-10,AR,3
2019-02-10,AZ,10
2019-02-10,CA,186
2019-02-10,CO,14
2019-02-10,CT,1
2019-02-10,DC,1
2019-02-10,FL,70
2019-02-10,GA,28
2019-02-10,IA,7
2019-02-10,ID,4
2019-02-10,IL,16
2019-02-10,IN,25
2019-02-10,KS,1
2019-02-10,KY,7
2019-02-10,LA,5
2019-02-10,MA,1
2019-02-10,MD,14
2019-02-10,ME,1
2019-02-10,MI,35
2019-02-10,MN,80
2019-02-10,MO,21
2019-02-10,NC,42
2019-02-10,NE,12
2019-02-10,NH,1
2019-02-10,NJ,15
2019-02-10,NM,3
2019-02-10,NV,13
2019-02-10,NY,47
2019-02-10,OH,18
2019-02-10,OR,157
2019-02-10,PA,45
2019-02-10,RI,1
2019-02-10,SC,25
2019-02-10,TN,20
2019-02-10,TX,49
2019-02-10,UT,44
2019-02-10,VA,14
2019-02-10,WA,27
2019-02-10,WI,12
2019-02-10,WV,3
2019-02-11,AL,94
2019-02-11,AR,1
2019-02-11,AZ,63
2019-02-11,CA,408
2019-02-11,CO,30
2019-02-11,CT,13
2019-02-11,DC,2
2019-02-11,FL,224
2019-02-11,GA,115
2019-02-11,IA,15
2019-02-11,ID,2
2019-02-11,IL,75
2019-02-11,IN,25
2019-02-11,KS,3
2019-02-11,KY,34
2019-02-11,LA,67
2019-02-11,MA,27
2019-02-11,MD,75
2019-02-11,ME,1
2019-02-11,MI,56
2019-02-11,MN,128
2019-02-11,MO,36
2019-02-11,MS,16
2019-02-11,MT,1
2019-02-11,NC,213
2019-02-11,NE,33
2019-02-11,NH,2
2019-02-11,NJ,64
2019-02-11,NM,4
2019-02-11,NV,4
2019-02-11,NY,147
2019-02-11,OH,50
2019-02-11,OK,80
2019-02-11,OR,235
2019-02-11,PA,162
2019-02-11,RI,12
2019-02-11,SC,160
2019-02-11,SD,1
2019-02-11,TN,120
2019-02-11,TX,262
2019-02-11,UT,144
2019-02-11,VA,129
2019-02-11,WA,92
2019-02-11,WI,31
2019-02-11,WV,2
2019-02-11,WY,2
2019-02-12,AL,89
2019-02-12,AR,12
2019-02-12,AZ,93
2019-02-12,CA,370
2019-02-12,CO,35
2019-02-12,CT,34
2019-02-12,DC,5
2019-02-12,DE,2
2019-02-12,FL,174
2019-02-12,GA,162
2019-02-12,IA,10
2019-02-12,ID,3
2019-02-12,IL,108
2019-02-12,IN,25
2019-02-12,KS,5
2019-02-12,KY,32
2019-02-12,LA,86
2019-02-12,MA,38
2019-02-12,MD,44
2019-02-12,ME,2
2019-02-12,MI,93
2019-02-12,MN,165
2019-02-12,MO,39
2019-02-12,MS,21
2019-02-12,MT,1
2019-02-12,NC,262
2019-02-12,NE,13
2019-02-12,NH,11
2019-02-12,NJ,154
2019-02-12,NM,1
2019-02-12,NV,4
2019-02-12,NY,241
2019-02-12,OH,59
2019-02-12,OK,73
2019-02-12,OR,227
2019-02-12,PA,121
2019-02-12,RI,36
2019-02-12,SC,166
2019-02-12,TN,114
2019-02-12,TX,354
2019-02-12,UT,53
2019-02-12,VA,132
2019-02-12,VT,2
2019-02-12,WA,56
2019-02-12,WI,55
2019-02-12,WV,6
2019-02-12,WY,2
2019-02-13,AL,60
2019-02-13,AR,3
2019-02-13,AZ,39
2019-02-13,CA,539
2019-02-13,CO,34
2019-02-13,CT,21
2019-02-13,DC,9
2019-02-13,DE,2
2019-02-13,FL,160
2019-02-13,GA,71
2019-02-13,IA,24
2019-02-13,ID,4
2019-02-13,IL,120
2019-02-13,IN,37
2019-02-13,KS,1
2019-02-13,KY,32
2019-02-13,LA,71
2019-02-13,MA,29
2019-02-13,MD,47
2019-02-13,ME,2
2019-02-13,MI,122
2019-02-13,MN,81
2019-02-13,MO,31
2019-02-13,MS,14
2019-02-13,NC,159
2019-02-13,NE,21
2019-02-13,NH,33
2019-02-13,NJ,71
2019-02-13,NM,8
2019-02-13,NV,26
2019-02-13,NY,250
2019-02-13,OH,50
2019-02-13,OK,50
2019-02-13,OR,180
2019-02-13,PA,148
2019-02-13,RI,7
2019-02-13,SC,139
2019-02-13,TN,98
2019-02-13,TX,278
2019-02-13,UT,116
2019-02-13,VA,100
2019-02-13,VT,2
2019-02-13,WA,42
2019-02-13,WI,71
2019-02-13,WY,4
2019-02-14,AL,58
2019-02-14,AZ,94
2019-02-14,CA,669
2019-02-14,CO,43
2019-02-14,CT,15
2019-02-14,DC,8
2019-02-14,DE,3
2019-02-14,FL,295
2019-02-14,GA,94
2019-02-14,IA,9
2019-02-14,IL,58
2019-02-14,IN,22
2019-02-14,KS,8
2019-02-14,KY,21
2019-02-14,LA,61
2019-02-14,MA,11
2019-02-14,MD,40
2019-02-14,ME,3
2019-02-14,MI,73
2019-02-14,MN,78
2019-02-14,MO,40
2019-02-14,MS,9
2019-02-14,MT,1
2019-02-14,NC,209
2019-02-14,ND,1
2019-02-14,NE,30
2019-02-14,NH,7
2019-02-14,NJ,72
2019-02-14,NM,9
2019-02-14,NV,16
2019-02-14,NY,230
2019-02-14,OH,44
2019-02-14,OK,99
2019-02-14,OR,189
2019-02-14,PA,100
2019-02-14,RI,7
2019-02-14,SC,169
2019-02-14,TN,70
2019-02-14,TX,283
2019-02-14,UT,33
2019-02-14,VA,125
2019-02-14,WA,49
2019-02-14,WI,23
2019-02-15,AL,94
2019-02-15,AR,1
2019-02-15,AZ,67
2019-02-15,CA,425
2019-02-15,CO,41
2019-02-15,CT,14
2019-02-15,DC,4
2019-02-15,DE,9
2019-02-15,FL,233
2019-02-15,GA,135
2019-02-15,IA,5
2019-02-15,ID,8
2019-02-15,IL,60
2019-02-15,IN,10
2019-02-15,KS,12
2019-02-15,KY,7
2019-02-15,LA,65
2019-02-15,MA,24
2019-02-15,MD,44
2019-02-15,ME,5
2019-02-15,MI,34
2019-02-15,MN,116
2019-02-15,MO,71
2019-02-15,MS,3
2019-02-15,NC,181
2019-02-15,ND,1
2019-02-15,NE,9
2019-02-15,NH,11
2019-02-15,NJ,37
2019-02-15,NM,7
2019-02-15,NV,26
2019-02-15,NY,147
2019-02-15,OH,48
2019-02-15,OK,81
2019-02-15,OR,170
2019-02-15,PA,57
2019-02-15,RI,14
2019-02-15,SC,182
2019-02-15,TN,73
2019-02-15,TX,276
2019-02-15,UT,54
2019-02-15,VA,80
2019-02-15,VT,1
2019-02-15,WA,35
2019-02-15,WI,34
2019-02-15,WV,2
2019-02-15,WY,1
2019-02-16,AL,20
2019-02-16,AZ,16
2019-02-16,CA,196
2019-02-16,CO,36
2019-02-16,CT,6
2019-02-16,FL,74
2019-02-16,GA,44
2019-02-16,IA,7
2019-02-16,ID,2
2019-02-16,IL,15
2019-02-16,IN,2
2019-02-16,KS,4
2019-02-16,KY,7
2019-02-16,LA,6
2019-02-16,MA,5
2019-02-16,MD,18
2019-02-16,MI,14
2019-02-16,MN,16
2019-02-16,MO,33
2019-02-16,MS,2
2019-02-16,MT,2
2019-02-16,NC,51
2019-02-16,NE,8
2019-02-16,NH,1
2019-02-16,NJ,19
2019-02-16,NM,1
2019-02-16,NV,4
2019-02-16,NY,40
2019-02-16,OH,3
2019-02-16,OK,4
2019-02-16,OR,161
2019-02-16,PA,26
2019-02-16,SC,38
2019-02-16,TN,21
2019-02-16,TX,53
2019-02-16,UT,84
2019-02-16,VA,24
2019-02-16,WA,15
2019-02-16,WI,1
2019-02-16,WY,1
2019-02-17,AL,28
2019-02-17,AZ,17
2019-02-17,CA,182
2019-02-17,CO,13
2019-02-17,CT,7
2019-02-17,DC,1
2019-02-17,FL,76
2019-02-17,GA,30
2019-02-17,IA,11
2019-02-17,IL,31
2019-02-17,IN,17
2019-02-17,KS,1
2019-02-17,KY,2
2019-02-17,LA,5
2019-02-17,MA,2
2019-02-17,MD,13
2019-02-17,ME,1
2019-02-17,MI,32
2019-02-17,MN,21
2019-02-17,MO,20
2019-02-17,MS,8
2019-02-17,MT,1
2019-02-17,NC,22
2019-02-17,ND,1
2019-02-17,NE,7
2019-02-17,NH,1
2019-02-17,NJ,8
2019-02-17,NM,6
2019-02-17,NV,13
2019-02-17,NY,61
2019-02-17,OH,3
2019-02-17,OK,5
2019-02-17,OR,123
2019-02-17,PA,24
2019-02-17,SC,41
2019-02-17,TN,40
2019-02-17,TX,44
2019-02-17,UT,61
2019-02-17,VA,18
2019-02-17,WA,23
2019-02-17,WI,13
2019-02-17,WV,1
2019-02-18,AL,39
2019-02-18,AR,1
2019-02-18,AZ,67
2019-02-18,CA,308
2019-02-18,CO,53
2019-02-18,CT,29
2019-02-18,DC,2
2019-02-18,DE,4
2019-02-18,FL,144
2019-02-18,GA,72
2019-02-18,IA,12
2019-02-18,ID,2
2019-02-18,IL,79
2019-02-18,IN,22
2019-02-18,KS,1
2019-02-18,KY,7
2019-02-18,LA,54
2019-02-18,MA,60
2019-02-18,MD,24
2019-02-18,MI,159
2019-02-18,MN,60
2019-02-18,MO,10
2019-02-18,MS,5
2019-02-18,NC,207
2019-02-18,NE,16
2019-02-18,NH,19
2019-02-18,NJ,30
2019-02-18,NM,5
2019-02-18,NV,21
2019-02-18,NY,206
2019-02-18,OH,28
2019-02-18,OK,75
2019-02-18,OR,113
2019-02-18,PA,55
2019-02-18,RI,15
2019-02-18,SC,148
2019-02-18,TN,62
2019-02-18,TX,211
2019-02-18,UT,55
2019-02-18,VA,83
2019-02-18,VT,3
2019-02-18,WA,34
2019-02-18,WI,47
2019-02-18,WY,1
2019-02-19,AL,62
2019-02-19,AR,11
2019-02-19,AZ,77
2019-02-19,CA,459
2019-02-19,CO,59
2019-02-19,CT,7
2019-02-19,DC,1
2019-02-19,DE,4
2019-02-19,FL,120
2019-02-19,GA,105
2019-02-19,IA,4
2019-02-19,ID,4
2019-02-19,IL,112
2019-02-19,IN,25
2019-02-19,KS,4
2019-02-19,KY,22
2019-02-19,LA,72
2019-02-19,MA,55
2019-02-19,MD,39
2019-02-19,ME,1
2019-02-19,MI,67
2019-02-19,MN,77
2019-02-19,MO,24
2019-02-19,MS,16
2019-02-19,NC,179
2019-02-19,NE,32
2019-02-19,NH,12
2019-02-19,NJ,44
2019-02-19,NM,9
2019-02-19,NV,8
2019-02-19,NY,133
2019-02-19,OH,51
2019-02-19,OK,46
2019-02-19,OR,103
2019-02-19,PA,57
2019-02-19,RI,16
2019-02-19,SC,169
2019-02-19,TN,85
2019-02-19,TX,328
2019-02-19,UT,107
2019-02-19,VA,107
2019-02-19,WA,41
2019-02-19,WI,41
2019-02-19,WV,3
2019-02-20,AL,46
2019-02-20,AR,2
2019-02-20,AZ,84
2019-02-20,CA,359
2019-02-20,CO,89
2019-02-20,CT,16
2019-02-20,DC,4
2019-02-20,FL,154
2019-02-20,GA,95
2019-02-20,IA,20
2019-02-20,IL,56
2019-02-20,IN,45
2019-02-20,KS,13
2019-02-20,KY,30
2019-02-20,LA,97
2019-02-20,MA,27
2019-02-20,MD,90
2019-02-20,ME,1
2019-02-20,MI,53
2019-02-20,MN,135
2019-02-20,MO,64
2019-02-20,MS,15
2019-02-20,MT,3
2019-02-20,NC,172
2019-02-20,NE,16
2019-02-20,NH,7
2019-02-20,NJ,47
2019-02-20,NM,3
2019-02-20,NV,15
2019-02-20,NY,111
2019-02-20,OH,68
2019-02-20,OK,67
2019-02-20,OR,232
2019-02-20,PA,104
2019-02-20,RI,7
2019-02-20,SC,167
2019-02-20,SD,1
2019-02-20,TN,96
2019-02-20,TX,263
2019-02-20,UT,81
2019-02-20,VA,168
2019-02-20,WA,54
2019-02-20,WI,42
2019-02-20,WV,2
2019-02-21,AL,86
2019-02-21,AR,3
2019-02-21,AZ,78
2019-02-21,CA,425
2019-02-21,CO,59
2019-02-21,CT,46
2019-02-21,DC,4
2019-02-21,DE,6
2019-02-21,FL,169
2019-02-21,GA,110
2019-02-21,IA,7
2019-02-21,ID,2
2019-02-21,IL,60
2019-02-21,IN,31
2019-02-21,KS,3
2019-02-21,KY,11
2019-02-21,LA,80
2019-02-21,MA,77
2019-02-21,MD,41
2019-02-21,ME,5
2019-02-21,MI,57
2019-02-21,MN,90
2019-02-21,MO,47
2019-02-21,MS,9
2019-02-21,NC,207
2019-02-21,NE,28
2019-02-21,NH,14
2019-02-21,NJ,52
2019-02-21,NM,9
2019-02-21,NV,32
2019-02-21,NY,193
2019-02-21,OH,37
2019-02-21,OK,86
2019-02-21,OR,155
2019-02-21,PA,62
2019-02-21,RI,16
2019-02-21,SC,205
2019-02-21,TN,75
2019-02-21,TX,255
2019-02-21,UT,100
2019-02-21,VA,91
2019-02-21,VT,1
2019-02-21,WA,64
2019-02-21,WI,34
2019-02-21,WY,2
2019-02-22,AL,76
2019-02-22,AR,8
2019-02-22,AZ,61
2019-02-22,CA,402
2019-02-22,CO,64
2019-02-22,CT,22
2019-02-22,DC,7
2019-02-22,DE,8
2019-02-22,FL,162
2019-02-22,GA,114
2019-02-22,IA,11
2019-02-22,IL,51
2019-02-22,IN,15
2019-02-22,KS,3
2019-02-22,KY,18
2019-02-22,LA,75
2019-02-22,MA,24
2019-02-22,MD,28
2019-02-22,MI,43
2019-02-22,MN,87
2019-02-22,MO,18
2019-02-22,MS,8
2019-02-22,MT,1
2019-02-22,NC,236
2019-02-22,NE,9
2019-02-22,NH,10
2019-02-22,NJ,30
2019-02-22,NM,6
2019-02-22,NV,11
2019-02-22,NY,115
2019-02-22,OH,36
2019-02-22,OK,96
2019-02-22,OR,114
2019-02-22,PA,63
2019-02-22,RI,14
2019-02-22,SC,227
2019-02-22,TN,80
2019-02-22,TX,323
2019-02-22,UT,49
2019-02-22,VA,93
2019-02-22,VT,1
2019-02-22,WA,49
2019-02-22,WI,24
2019-02-23,AL,22
2019-02-23,AR,2
2019-02-23,AZ,19
2019-02-23,CA,172
2019-02-23,CO,44
2019-02-23,CT,5
2019-02-23,DC,1
